PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description patch,Meta description patch status,Meta description length,No. of meta descriptions,Is indexable page
20,https://createmy-qr.com/de/scan-qr,"Kostenloser QR-Code-Scanner online – QR sofort scannen
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,"Scan QR codes directly from your browser.
Wandeln Sie Ihre URL/Link-Daten direkt in Ihrem Browser in einen benutzerdefinierten QR-Code um. 100 % offline verarbeitet für absolute Privatsphäre. Kostenlos, ohne Grenzen und äußerst sicher.
Scannen Sie QR-Codes sofort mit Ihrer Kamera oder indem Sie ein Bild hochladen. 100 % sichere, private und clientseitige Verarbeitung.",,,"41
193
134",3,true
20,https://createmy-qr.com/ru/about,"Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | О нас
Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Преобразуйте данные URL/ссылка в собственный QR-код прямо в браузере. 100% обработка в автономном режиме для абсолютной конфиденциальности. Бесплатно, без ограничений и очень безопасно.",,,"29
185",2,true
20,https://createmy-qr.com/es/scan-qr,"Escáner de códigos QR gratuito en línea: escanee QR al instante
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,"Scan QR codes directly from your browser.
Convierta sus datos de URL/Enlace en un código QR personalizado directamente en su navegador. 100% procesado fuera de línea para absoluta privacidad. Gratis, sin límites y muy seguro.
Escanee códigos QR al instante usando su cámara o cargando una imagen. Procesamiento 100% seguro, privado y del lado del cliente.",,,"41
183
129",3,true
20,https://createmy-qr.com/it/terms,"Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | Termini di servizio
Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Converti i tuoi dati URL/collegamento in un codice QR personalizzato direttamente nel tuo browser. Elaborato offline al 100% per una privacy assoluta. Gratuito, senza limiti e altamente sicuro.",,,"26
193",2,true
20,https://createmy-qr.com/fi/terms,"Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | Palveluehdot
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Muunna URL / linkki-tietosi mukautetuksi QR-koodiksi suoraan selaimessasi. 100 % käsitelty offline-tilassa täydellisen yksityisyyden takaamiseksi. Ilmainen, ei rajoituksia ja erittäin turvallinen.",,,"26
196",2,true
20,https://createmy-qr.com/th/about,"เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | เกี่ยวกับเรา
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
แปลงข้อมูล URL / ลิงค์ ของคุณให้เป็นโค้ด QR ที่กำหนดเองได้โดยตรงในเบราว์เซอร์ของคุณ ประมวลผลแบบออฟไลน์ 100% เพื่อความเป็นส่วนตัวอย่างแท้จริง ฟรี ไม่จำกัด และมีความปลอดภัยสูง",,,"29
173",2,true
20,https://createmy-qr.com/id/barcode-generator,"Generator Barcode Online Gratis - Membuat Barcode 1D
Generator QR Code Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,"Generate barcodes instantly.
Ubah data URL / Tautan Anda menjadi QR code kustom langsung di browser. 100% diproses offline untuk privasi absolut. Gratis, tanpa batas, dan sangat aman.
Hasilkan kode batang 1D profesional secara instan. Dukungan untuk Kode-128, UPC, EAN, ITF-14, dan banyak lagi. Gratis, aman, dan siap diunduh dalam format PNG resolusi tinggi.",,,"28
154
175",3,true
20,https://createmy-qr.com/fi/barcode-generator,"Ilmainen viivakoodigeneraattori verkossa - Luo 1D-viivakoodeja
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,"Generate barcodes instantly.
Muunna URL / linkki-tietosi mukautetuksi QR-koodiksi suoraan selaimessasi. 100 % käsitelty offline-tilassa täydellisen yksityisyyden takaamiseksi. Ilmainen, ei rajoituksia ja erittäin turvallinen.
Luo ammattimaisia ​​1D-viivakoodeja välittömästi. Tuki Code-128:lle, UPC:lle, EAN:lle, ITF-14:lle ja muille. Ilmainen, turvallinen ja valmis ladattavaksi korkearesoluutioisena PNG-muodossa.",,,"28
196
189",3,true
20,https://createmy-qr.com/uk/about,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Про нас
Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Перетворіть свої дані URL / Посилання на власний QR-код безпосередньо у своєму браузері. 100% обробка офлайн для повної конфіденційності. Безкоштовно, без обмежень і дуже безпечно.",,,"29
180",2,true
20,https://createmy-qr.com/de/barcode-generator,"Kostenloser Online-Barcode-Generator – Erstellen Sie 1D-Barcodes
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,"Generate barcodes instantly.
Wandeln Sie Ihre URL/Link-Daten direkt in Ihrem Browser in einen benutzerdefinierten QR-Code um. 100 % offline verarbeitet für absolute Privatsphäre. Kostenlos, ohne Grenzen und äußerst sicher.
Generieren Sie sofort professionelle 1D-Barcodes. Unterstützung für Code-128, UPC, EAN, ITF-14 und mehr. Kostenlos, sicher und bereit zum Download in hochauflösendem PNG.",,,"28
193
170",3,true
20,https://createmy-qr.com/fr/privacy,"Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | Politique de confidentialité
Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our privacy policy.
Convertissez vos données URL/Lien en un code QR personnalisé directement dans votre navigateur. 100 % traité hors ligne pour une confidentialité absolue. Gratuit, sans limites et hautement sécurisé.",,,"24
198",2,true
20,https://createmy-qr.com/ja/email-qr-code-for-newsletter-signup,"ニュースレター登録用の電子メール QR コード | CreateMy-QR
ニュースレター登録用の電子メール QR コード | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"物理的な場所からメール リストを増やします。メーリング リストへの購読リクエストを事前に入力する電子メール QR コードを生成します。
物理的な場所からメール リストを増やします。メーリング リストへの購読リクエストを事前に入力する電子メール QR コードを生成します。",,,"67
67",2,true
20,https://createmy-qr.com/id/scan-qr,"Pemindai Kode QR Online Gratis - Pindai QR Seketika
Generator QR Code Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,"Scan QR codes directly from your browser.
Ubah data URL / Tautan Anda menjadi QR code kustom langsung di browser. 100% diproses offline untuk privasi absolut. Gratis, tanpa batas, dan sangat aman.
Pindai kode QR secara instan menggunakan kamera Anda atau dengan mengunggah gambar. Pemrosesan 100% aman, pribadi, dan sisi klien.",,,"41
154
130",3,true
20,https://createmy-qr.com/ms/terms,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Syarat Perkhidmatan
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Tukar data URL / Pautan anda kepada kod QR tersuai terus dalam penyemak imbas anda. 100% diproses di luar talian untuk privasi mutlak. Percuma, tiada had dan sangat selamat.",,,"26
173",2,true
20,https://createmy-qr.com/nl/about,"Gratis QR Code Generator Online - CreateMy-QR (No Signup) | Over ons
Gratis QR Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Converteer uw URL/link-gegevens rechtstreeks in uw browser naar een aangepaste QR-code. 100% offline verwerkt voor absolute privacy. Gratis, geen grenzen en zeer veilig.",,,"29
169",2,true
20,https://createmy-qr.com/es/terms,"Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | Términos de servicio
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Convierta sus datos de URL/Enlace en un código QR personalizado directamente en su navegador. 100% procesado fuera de línea para absoluta privacidad. Gratis, sin límites y muy seguro.",,,"26
183",2,true
20,https://createmy-qr.com/uk/privacy,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Політика конфіденційності
Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our privacy policy.
Перетворіть свої дані URL / Посилання на власний QR-код безпосередньо у своєму браузері. 100% обробка офлайн для повної конфіденційності. Безкоштовно, без обмежень і дуже безпечно.",,,"24
180",2,true
20,https://createmy-qr.com/fi/compare,"Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | Vertaa työkaluja
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Compare our free features.
Muunna URL / linkki-tietosi mukautetuksi QR-koodiksi suoraan selaimessasi. 100 % käsitelty offline-tilassa täydellisen yksityisyyden takaamiseksi. Ilmainen, ei rajoituksia ja erittäin turvallinen.",,,"26
196",2,true
20,https://createmy-qr.com/tr/scan-qr,"Ücretsiz Çevrimiçi QR Kod Tarayıcı - QR'yi Anında Tarayın
Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,"Scan QR codes directly from your browser.
URL / Bağlantı verilerinizi doğrudan tarayıcınızda özel bir QR koduna dönüştürün. Mutlak gizlilik için %100 çevrimdışı işlenir. Ücretsiz, sınırsız ve son derece güvenli.
Kameranızı kullanarak veya bir resim yükleyerek QR kodlarını anında tarayın. %100 güvenli, özel ve istemci tarafında işleme.",,,"41
169
124",3,true
20,https://createmy-qr.com/zh/vcard-qr-code-for-real-estate-agents,"房地产经纪人 vCard 二维码 | CreateMy-QR
房地产经纪人 vCard 二维码 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"永远不会再失去领先优势。为您的房地产名片和开放参观手册创建数字 vCard 二维码。
永远不会再失去领先优势。为您的房地产名片和开放参观手册创建数字 vCard 二维码。",,,"42
42",2,true
20,https://createmy-qr.com/it/scan-barcode,"Scanner di codici a barre online gratuito: scansiona UPC e EAN
Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,"Scan Barcodes directly from your browser.
Converti i tuoi dati URL/collegamento in un codice QR personalizzato direttamente nel tuo browser. Elaborato offline al 100% per una privacy assoluta. Gratuito, senza limiti e altamente sicuro.
Scansiona i codici a barre online gratuitamente utilizzando la fotocamera del tuo dispositivo o carica un'immagine.Supporta UPC, EAN, Codice 128 e altro.100% privato e sicuro.",,,"41
193
175",3,true
20,https://createmy-qr.com/el/about,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Σχετικά με εμάς
Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Μετατρέψτε τα δεδομένα σας URL / Σύνδεσμος σε προσαρμοσμένο κωδικό QR απευθείας στο πρόγραμμα περιήγησής σας. 100% επεξεργασία εκτός σύνδεσης για απόλυτη προστασία της ιδιωτικής ζωής. Δωρεάν, χωρίς όρια και εξαιρετικά ασφαλές.",,,"29
226",2,true
20,https://createmy-qr.com/th/scan-qr,"เครื่องสแกนรหัส QR ออนไลน์ฟรี - สแกน QR ทันที
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,"Scan QR codes directly from your browser.
แปลงข้อมูล URL / ลิงค์ ของคุณให้เป็นโค้ด QR ที่กำหนดเองได้โดยตรงในเบราว์เซอร์ของคุณ ประมวลผลแบบออฟไลน์ 100% เพื่อความเป็นส่วนตัวอย่างแท้จริง ฟรี ไม่จำกัด และมีความปลอดภัยสูง
สแกนรหัส QR ทันทีโดยใช้กล้องของคุณหรือโดยการอัพโหลดภาพ ปลอดภัย 100% เป็นส่วนตัว และประมวลผลฝั่งไคลเอ็นต์",,,"41
173
104",3,true
20,https://createmy-qr.com/ko/vcard-qr-code-for-real-estate-agents,"부동산 중개인을 위한 vCard QR 코드 | CreateMy-QR
부동산 중개인을 위한 vCard QR 코드 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"다시는 선두를 잃지 마십시오. 부동산 명함 및 오픈 하우스 브로셔용 디지털 vCard QR 코드를 만드세요.
다시는 선두를 잃지 마십시오. 부동산 명함 및 오픈 하우스 브로셔용 디지털 vCard QR 코드를 만드세요.",,,"60
60",2,true
20,https://createmy-qr.com/th/scan-barcode,"เครื่องสแกนบาร์โค้ดออนไลน์ฟรี - สแกน UPC และ EAN
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,"Scan Barcodes directly from your browser.
แปลงข้อมูล URL / ลิงค์ ของคุณให้เป็นโค้ด QR ที่กำหนดเองได้โดยตรงในเบราว์เซอร์ของคุณ ประมวลผลแบบออฟไลน์ 100% เพื่อความเป็นส่วนตัวอย่างแท้จริง ฟรี ไม่จำกัด และมีความปลอดภัยสูง
สแกนบาร์โค้ดออนไลน์ได้ฟรีโดยใช้กล้องของอุปกรณ์หรืออัปโหลดภาพรองรับ UPC, EAN, รหัส 128 และอื่นๆเป็นส่วนตัวและปลอดภัย 100%",,,"41
173
120",3,true
20,https://createmy-qr.com/zh/paypal-qr-code-for-donations,"用于非营利组织和捐赠的 PayPal 二维码 | CreateMy-QR
用于非营利组织和捐赠的 PayPal 二维码 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"让筹款变得顺畅。生成 PayPal 二维码以接受慈善活动、教堂服务或社区聚会的即时捐款。
让筹款变得顺畅。生成 PayPal 二维码以接受慈善活动、教堂服务或社区聚会的即时捐款。",,,"44
44",2,true
20,https://createmy-qr.com/ms/barcode-generator,"Penjana Kod Bar Percuma Dalam Talian - Cipta Kod Bar 1D
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,"Generate barcodes instantly.
Tukar data URL / Pautan anda kepada kod QR tersuai terus dalam penyemak imbas anda. 100% diproses di luar talian untuk privasi mutlak. Percuma, tiada had dan sangat selamat.
Hasilkan kod bar 1D profesional serta-merta. Sokongan untuk Kod-128, UPC, EAN, ITF-14 dan banyak lagi. Percuma, selamat dan sedia untuk dimuat turun dalam PNG resolusi tinggi.",,,"28
173
175",3,true
20,https://createmy-qr.com/de/terms,"Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | Nutzungsbedingungen
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Wandeln Sie Ihre URL/Link-Daten direkt in Ihrem Browser in einen benutzerdefinierten QR-Code um. 100 % offline verarbeitet für absolute Privatsphäre. Kostenlos, ohne Grenzen und äußerst sicher.",,,"26
193",2,true
20,https://createmy-qr.com/ro/scan-qr,"Scaner online gratuit de coduri QR - Scanează QR instantaneu
Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,"Scan QR codes directly from your browser.
Transformați datele dvs. URL / Link într-un cod QR personalizat direct în browser. Procesat 100% offline pentru confidențialitate absolută. Gratuit, fără limite și foarte sigur.
Scanează instantaneu codurile QR folosind camera foto sau încărcând o imagine. Procesare 100% sigură, privată și la nivelul clientului.",,,"41
177
135",3,true
20,https://createmy-qr.com/ro/barcode-generator,"Generator online gratuit de coduri de bare - Creați coduri de bare 1D
Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,"Generate barcodes instantly.
Transformați datele dvs. URL / Link într-un cod QR personalizat direct în browser. Procesat 100% offline pentru confidențialitate absolută. Gratuit, fără limite și foarte sigur.
Generați instantaneu coduri de bare profesionale 1D. Suport pentru Code-128, UPC, EAN, ITF-14 și multe altele. Gratuit, sigur și gata de descărcat în PNG de înaltă rezoluție.",,,"28
177
174",3,true
20,https://createmy-qr.com/ms/privacy,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Dasar Privasi
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our privacy policy.
Tukar data URL / Pautan anda kepada kod QR tersuai terus dalam penyemak imbas anda. 100% diproses di luar talian untuk privasi mutlak. Percuma, tiada had dan sangat selamat.",,,"24
173",2,true
20,https://createmy-qr.com/ja/compare,"無料QRコード作成・ジェネレーター - CreateMy-QR (No Signup) | 比較ツール
無料QRコード作成・ジェネレーター - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Compare our free features.
ブラウザで直接、URL / リンク データをカスタム QR コードに変換します。完全なプライバシーを確​​保するために 100% オフラインで処理されます。無料、制限なし、そして非常に安全です。",,,"26
97",2,true
20,https://createmy-qr.com/es/barcode-generator,"Generador de códigos de barras gratuito en línea: cree códigos de barras 1D
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,"Generate barcodes instantly.
Convierta sus datos de URL/Enlace en un código QR personalizado directamente en su navegador. 100% procesado fuera de línea para absoluta privacidad. Gratis, sin límites y muy seguro.
Genere códigos de barras 1D profesionales al instante. Soporte para Code-128, UPC, EAN, ITF-14 y más. Gratis, seguro y listo para descargar en PNG de alta resolución.",,,"28
183
166",3,true
20,https://createmy-qr.com/ko/terms,"무료 온라인 QR 코드 생성기 - CreateMy-QR (No Signup) | 서비스 약관
무료 온라인 QR 코드 생성기 - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
브라우저에서 직접 URL / 링크 데이터를 맞춤 QR 코드로 변환하세요. 절대적인 개인정보 보호를 위해 100% 오프라인으로 처리됩니다. 무료이며 제한이 없으며 매우 안전합니다.",,,"26
99",2,true
20,https://createmy-qr.com/zh/scan-qr,"免费在线二维码扫描仪 - 立即扫描二维码
免费在线二维码生成器 - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,"Scan QR codes directly from your browser.
直接在浏览器中将您的 网址/链接 数据转换为自定义二维码。 100% 离线处理，绝对隐私。免费、无限制且高度安全。
使用相机或上传图像立即扫描二维码。 100% 安全、私密的客户端处理。",,,"41
57
35",3,true
20,https://createmy-qr.com/da/terms,"Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | Servicevilkår
Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Konverter dine URL / Link-data til en tilpasset QR-kode direkte i din browser. 100 % behandlet offline for absolut privatliv. Gratis, ingen grænser og meget sikker.",,,"26
164",2,true
20,https://createmy-qr.com/fi/scan-qr,"Ilmainen QR-koodinlukija verkossa - Skannaa QR-koodi heti
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,"Scan QR codes directly from your browser.
Muunna URL / linkki-tietosi mukautetuksi QR-koodiksi suoraan selaimessasi. 100 % käsitelty offline-tilassa täydellisen yksityisyyden takaamiseksi. Ilmainen, ei rajoituksia ja erittäin turvallinen.
Skannaa QR-koodit välittömästi kamerallasi tai lataamalla kuva. 100 % turvallinen, yksityinen ja asiakaspuolen käsittely.",,,"41
196
121",3,true
20,https://createmy-qr.com/th/privacy,"เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | นโยบายความเป็นส่วนตัว
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our privacy policy.
แปลงข้อมูล URL / ลิงค์ ของคุณให้เป็นโค้ด QR ที่กำหนดเองได้โดยตรงในเบราว์เซอร์ของคุณ ประมวลผลแบบออฟไลน์ 100% เพื่อความเป็นส่วนตัวอย่างแท้จริง ฟรี ไม่จำกัด และมีความปลอดภัยสูง",,,"24
173",2,true
20,https://createmy-qr.com/ar/about,"مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | من نحن
مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
قم بتحويل بيانات عنوان URL / الرابط الخاصة بك إلى رمز QR مخصص مباشرةً في متصفحك. تمت معالجتها بنسبة 100% دون الاتصال بالإنترنت لتوفير الخصوصية المطلقة. مجاني، بلا حدود، وآمن للغاية.",,,"29
181",2,true
20,https://createmy-qr.com/el/compare,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Εργαλεία σύγκρισης
Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Compare our free features.
Μετατρέψτε τα δεδομένα σας URL / Σύνδεσμος σε προσαρμοσμένο κωδικό QR απευθείας στο πρόγραμμα περιήγησής σας. 100% επεξεργασία εκτός σύνδεσης για απόλυτη προστασία της ιδιωτικής ζωής. Δωρεάν, χωρίς όρια και εξαιρετικά ασφαλές.",,,"26
226",2,true
20,https://createmy-qr.com/no/compare,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | Sammenlign verktøy
Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Compare our free features.
Konverter URL / Link-dataene dine til en tilpasset QR-kode direkte i nettleseren din. 100 % behandlet offline for absolutt personvern. Gratis, ingen grenser og svært sikker.",,,"26
173",2,true
20,https://createmy-qr.com/no/about,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | Om oss
Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Konverter URL / Link-dataene dine til en tilpasset QR-kode direkte i nettleseren din. 100 % behandlet offline for absolutt personvern. Gratis, ingen grenser og svært sikker.",,,"29
173",2,true
20,https://createmy-qr.com/hi/compare,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | टूल्स की तुलना करें
मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Compare our free features.
अपने यूआरएल/लिंक डेटा को सीधे अपने ब्राउज़र में एक कस्टम क्यूआर कोड में बदलें। पूर्ण गोपनीयता के लिए 100% ऑफ़लाइन संसाधित। निःशुल्क, कोई सीमा नहीं, और अत्यधिक सुरक्षित।",,,"26
168",2,true
20,https://createmy-qr.com/cs/about,"Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | O nás
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Převeďte svá data URL / odkaz na vlastní QR kód přímo ve vašem prohlížeči. 100% zpracováno offline pro absolutní soukromí. Zdarma, bez omezení a vysoce bezpečné.",,,"29
161",2,true
20,https://createmy-qr.com/ko/privacy,"무료 온라인 QR 코드 생성기 - CreateMy-QR (No Signup) | 개인 정보 보호 정책
무료 온라인 QR 코드 생성기 - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our privacy policy.
브라우저에서 직접 URL / 링크 데이터를 맞춤 QR 코드로 변환하세요. 절대적인 개인정보 보호를 위해 100% 오프라인으로 처리됩니다. 무료이며 제한이 없으며 매우 안전합니다.",,,"24
99",2,true
20,https://createmy-qr.com/vi/compare,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Công cụ so sánh
Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Compare our free features.
Chuyển đổi dữ liệu URL / Liên kết của bạn thành mã QR tùy chỉnh trực tiếp trong trình duyệt của bạn. 100% được xử lý ngoại tuyến để đảm bảo quyền riêng tư tuyệt đối. Miễn phí, không giới hạn và có tính bảo mật cao.",,,"26
214",2,true
20,https://createmy-qr.com/uk/scan-barcode,"Безкоштовний онлайн-сканер штрих-кодів - сканування UPC і EAN
Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,"Scan Barcodes directly from your browser.
Перетворіть свої дані URL / Посилання на власний QR-код безпосередньо у своєму браузері. 100% обробка офлайн для повної конфіденційності. Безкоштовно, без обмежень і дуже безпечно.
Скануйте штрих-коди онлайн безкоштовно за допомогою камери свого пристрою або завантажте зображення.Підтримує UPC, EAN, Code 128 тощо.100% конфіденційність і безпека.",,,"41
180
166",3,true
20,https://createmy-qr.com/zh/compare,"免费在线二维码生成器 - CreateMy-QR (No Signup) | 比较工具
免费在线二维码生成器 - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Compare our free features.
直接在浏览器中将您的 网址/链接 数据转换为自定义二维码。 100% 离线处理，绝对隐私。免费、无限制且高度安全。",,,"26
57",2,true
20,https://createmy-qr.com/hu/terms,"Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | Szolgáltatási feltételek
Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Alakítsa át URL adatait egyéni QR-kóddá közvetlenül a böngészőjében. 100%-ban offline feldolgozva az abszolút adatvédelem érdekében. Ingyenes, korlátok nélkül és rendkívül biztonságos.",,,"26
184",2,true
