PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Title patch,Title patch status,Title length,No. of titles,Is indexable page
20,https://createmy-qr.com/th/youtube-qr-code-for-product-manuals,"รหัส QR วิดีโอ YouTube สำหรับคู่มือผลิตภัณฑ์ | CreateMy-QR
รหัส QR วิดีโอ YouTube สำหรับคู่มือผลิตภัณฑ์ | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
58",2,true
20,https://createmy-qr.com/ja/wifi-qr-code-for-cafe-hotel,"カフェとホテルの WiFi QR コード | CreateMy-QR
カフェとホテルの WiFi QR コード | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"34
34",2,true
20,https://createmy-qr.com/hi/about,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | हमारे बारे में
मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
71
17",3,true
20,https://createmy-qr.com/ar/barcode-generator,"مولد باركود مجاني عبر الإنترنت - إنشاء باركود ثنائي الأبعاد
مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"59
72
22",3,true
20,https://createmy-qr.com/cs/scan-qr,"Bezplatný skener QR kódů online – naskenujte QR okamžitě
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"56
71
19",3,true
20,https://createmy-qr.com/pt/codigo-qr-vcard-para-agentes-imobiliarios,"Código QR vCard para agentes imobiliários | CreateMy-QR
Código QR vCard para agentes imobiliários | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
55",2,true
20,https://createmy-qr.com/tl/about,"Libreng Online QR Code Generator - CreateMy-QR (No Signup) | Tungkol sa Amin
Libreng Online QR Code Generator - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
72
17",3,true
20,https://createmy-qr.com/bn/pdf-qr-code-for-restaurant-menu,"রেস্তোরাঁ মেনুর জন্য PDF QR কোড | CreateMy-QR
রেস্তোরাঁ মেনুর জন্য PDF QR কোড | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"45
45",2,true
20,https://createmy-qr.com/bn/scan-qr,"বিনামূল্যে QR কোড স্ক্যানার অনলাইন - অবিলম্বে QR স্ক্যান করুন
ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"61
70
19",3,true
20,https://createmy-qr.com/zh/terms,"免费在线二维码生成器 - CreateMy-QR (No Signup) | 服务条款
免费在线二维码生成器 - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"43
50
30",3,true
20,https://createmy-qr.com/id/kode-qr-whatsapp-untuk-dukungan-pelanggan,"Kode QR WhatsApp untuk Dukungan Pelanggan | CreateMy-QR
Kode QR WhatsApp untuk Dukungan Pelanggan | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
55",2,true
20,https://createmy-qr.com/hu/scan-barcode,"Free Barcode Scanner Online - Scan UPC & EAN
Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"44
72
19",3,true
20,https://createmy-qr.com/cs/url-qr-kod-pro-registraci-vstupenek-na-akci,"URL QR kód pro vstupenky na akce a registraci | CreateMy-QR
URL QR kód pro vstupenky na akce a registraci | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
59",2,true
20,https://createmy-qr.com/da/paypal-qr-kode-til-donationer,"PayPal QR-kode til non-profit og donationer | CreateMy-QR
PayPal QR-kode til non-profit og donationer | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"57
57",2,true
20,https://createmy-qr.com/tr/about,"Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | Hakkımızda
Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
76
17",3,true
20,https://createmy-qr.com/ru/email-qr-code-for-newsletter-signup,"QR-код электронной почты для подписки на рассылку новостей | CreateMy-QR
QR-код электронной почты для подписки на рассылку новостей | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
72",2,true
20,https://createmy-qr.com/ro/cod-qr-pdf-pentru-meniul-restaurantului,"Cod QR PDF pentru meniurile restaurantelor | CreateMy-QR
Cod QR PDF pentru meniurile restaurantelor | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
56",2,true
20,https://createmy-qr.com/hu/scan-qr,"Ingyenes QR-kód olvasó online - QR-kód azonnali beolvasása
Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"58
72
19",3,true
20,https://createmy-qr.com/bn/scan-barcode,"বিনামূল্যে বারকোড স্ক্যানার অনলাইন - UPC এবং EAN স্ক্যান করুন
ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"61
70
19",3,true
20,https://createmy-qr.com/sv/app-store-qr-kod-for-nedladdning-av-spel,"App Store QR-kod för nedladdning av mobilspel | CreateMy-QR
App Store QR-kod för nedladdning av mobilspel | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
59",2,true
20,https://createmy-qr.com/ms/e-mel-kod-qr-untuk-pendaftaran-surat-berita,"E-mel Kod QR untuk Pendaftaran Surat Berita | CreateMy-QR
E-mel Kod QR untuk Pendaftaran Surat Berita | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"57
57",2,true
20,https://createmy-qr.com/nl/scan-qr,"Gratis QR-codescanner online - Scan QR direct
Gratis QR Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"45
71
19",3,true
20,https://createmy-qr.com/th/wifi-qr-code-for-cafe-hotel,"รหัส QR WiFi สำหรับร้านกาแฟและโรงแรม | CreateMy-QR
รหัส QR WiFi สำหรับร้านกาแฟและโรงแรม | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"50
50",2,true
20,https://createmy-qr.com/es/codigo-qr-pdf-para-menu-de-restaurante,"Código QR PDF para Menús de Restaurante | CreateMy-QR
Código QR PDF para Menús de Restaurante | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"53
53",2,true
20,https://createmy-qr.com/bn/paypal-qr-code-for-donations,"অলাভজনক এবং অনুদানের জন্য PayPal QR কোড | CreateMy-QR
অলাভজনক এবং অনুদানের জন্য PayPal QR কোড | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"53
53",2,true
20,https://createmy-qr.com/ar/pdf-qr-code-for-restaurant-menu,"PDF QR Code لقوائم المطاعم | CreateMy-QR
PDF QR Code لقوائم المطاعم | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"40
40",2,true
20,https://createmy-qr.com/nl/youtube-qr-code-voor-producthandleidingen,"YouTube Video QR-code voor producthandleidingen | CreateMy-QR
YouTube Video QR-code voor producthandleidingen | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
61",2,true
20,https://createmy-qr.com/el/privacy,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Πολιτική Απορρήτου
Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
72
28",3,true
20,https://createmy-qr.com/ms/kod-qr-youtube-untuk-manual-produk,"Kod QR Video YouTube untuk Manual Produk | CreateMy-QR
Kod QR Video YouTube untuk Manual Produk | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"54
54",2,true
20,https://createmy-qr.com/ko/compare,"무료 온라인 QR 코드 생성기 - CreateMy-QR (No Signup) | 도구 비교
무료 온라인 QR 코드 생성기 - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"50
56
27",3,true
20,https://createmy-qr.com/it/codice-qr-wifi-per-lhotel-bar,"Codice QR WiFi per bar e hotel | CreateMy-QR
Codice QR WiFi per bar e hotel | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"44
44",2,true
20,https://createmy-qr.com/hu/paypal-qr-kod-adomanyokhoz,"PayPal QR-kód non-profit szervezetekhez és adományokhoz | CreateMy-QR
PayPal QR-kód non-profit szervezetekhez és adományokhoz | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
69",2,true
20,https://createmy-qr.com/tl/barcode-generator,"Libreng Barcode Generator Online - Lumikha ng 1D Barcodes
Libreng Online QR Code Generator - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"57
72
22",3,true
20,https://createmy-qr.com/ro/cod-qr-whatsapp-pentru-asistenta-clienti,"Cod QR WhatsApp pentru asistență clienți | CreateMy-QR
Cod QR WhatsApp pentru asistență clienți | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"54
54",2,true
20,https://createmy-qr.com/ru/wifi-qr-code-for-cafe-hotel,"QR-код WiFi для кафе и отелей | CreateMy-QR
QR-код WiFi для кафе и отелей | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"43
43",2,true
20,https://createmy-qr.com/tl/scan-qr,"Libreng QR Code Scanner Online - I-scan ang QR Agad
Libreng Online QR Code Generator - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"51
72
19",3,true
20,https://createmy-qr.com/es/scan-barcode,"Escáner de códigos de barras gratuito en línea: escanee UPC y EAN
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"65
77
19",3,true
20,https://createmy-qr.com/vi/ma-qr-cua-hang-ung-dung-e-tai-xuong-tro-choi,"Mã QR App Store để tải xuống trò chơi di động | CreateMy-QR
Mã QR App Store để tải xuống trò chơi di động | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
59",2,true
20,https://createmy-qr.com/es/codigo-qr-url-para-registro-de-entradas-para-eventos,"Código QR URL para entradas y registro de eventos | CreateMy-QR
Código QR URL para entradas y registro de eventos | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"63
63",2,true
20,https://createmy-qr.com/vi/google-anh-gia-ma-qr-cho-doanh-nghiep-ia-phuong,"Google Review Mã QR dành cho doanh nghiệp địa phương | CreateMy-QR
Google Review Mã QR dành cho doanh nghiệp địa phương | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
66",2,true
20,https://createmy-qr.com/cs/pdf-qr-kod-pro-menu-restaurace,"PDF QR kód pro jídelní lístky restaurací | CreateMy-QR
PDF QR kód pro jídelní lístky restaurací | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"54
54",2,true
20,https://createmy-qr.com/ru/url-qr-code-for-event-tickets-registration,"URL-адрес QR-кода для билетов на мероприятия и регистрации | CreateMy-QR
URL-адрес QR-кода для билетов на мероприятия и регистрации | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
72",2,true
20,https://createmy-qr.com/vi/ma-qr-youtube-cho-huong-dan-su-dung-san-pham,"Mã QR Video YouTube dành cho Hướng dẫn sử dụng sản phẩm | CreateMy-QR
Mã QR Video YouTube dành cho Hướng dẫn sử dụng sản phẩm | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
69",2,true
20,https://createmy-qr.com/cs/scan-barcode,"Bezplatný skener čárových kódů online – skenování UPC a EAN
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"59
71
19",3,true
20,https://createmy-qr.com/ms/scan-qr,"Pengimbas Kod QR Percuma Dalam Talian - Imbas QR Serta-merta
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"60
75
19",3,true
20,https://createmy-qr.com/de/scan-qr,"Kostenloser QR-Code-Scanner online – QR sofort scannen
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"54
76
19",3,true
20,https://createmy-qr.com/ru/about,"Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | О нас
Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"70
76
17",3,true
20,https://createmy-qr.com/nl/e-mail-qr-code-voor-aanmelding-op-de-nieuwsbrief,"E-mail QR-code voor aanmeldingen voor de nieuwsbrief | CreateMy-QR
E-mail QR-code voor aanmeldingen voor de nieuwsbrief | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
66",2,true
20,https://createmy-qr.com/es/scan-qr,"Escáner de códigos QR gratuito en línea: escanee QR al instante
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"63
77
19",3,true
20,https://createmy-qr.com/nl/app-store-qr-code-voor-gamedownloads,"App Store QR-code voor mobiele gamedownloads | CreateMy-QR
App Store QR-code voor mobiele gamedownloads | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
58",2,true
20,https://createmy-qr.com/uk/vcard-qr-code-for-real-estate-agents,"QR-код vCard для агентів з нерухомості | CreateMy-QR
QR-код vCard для агентів з нерухомості | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"52
52",2,true
20,https://createmy-qr.com/ru/youtube-qr-code-for-product-manuals,"QR-код видео YouTube для руководств по продуктам | CreateMy-QR
QR-код видео YouTube для руководств по продуктам | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"62
62",2,true
20,https://createmy-qr.com/it/terms,"Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | Termini di servizio
Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
77
30",3,true
20,https://createmy-qr.com/it/inviare-via-email-il-codice-qr-per-liscrizione-alla-newsletter,"Invia il codice QR via e-mail per le iscrizioni alla newsletter | CreateMy-QR
Invia il codice QR via e-mail per le iscrizioni alla newsletter | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
77",2,true
20,https://createmy-qr.com/ar/url-qr-code-for-event-tickets-registration,"URL رمز الاستجابة السريعة لتذاكر الحدث والتسجيل | CreateMy-QR
URL رمز الاستجابة السريعة لتذاكر الحدث والتسجيل | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
61",2,true
20,https://createmy-qr.com/uk/paypal-qr-code-for-donations,"QR-код PayPal для некомерційних організацій і пожертв | CreateMy-QR
QR-код PayPal для некомерційних організацій і пожертв | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"67
67",2,true
20,https://createmy-qr.com/ar/email-qr-code-for-newsletter-signup,"إرسال رمز الاستجابة السريعة عبر البريد الإلكتروني للاشتراك في النشرة الإخبارية | CreateMy-QR
إرسال رمز الاستجابة السريعة عبر البريد الإلكتروني للاشتراك في النشرة الإخبارية | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"92
92",2,true
20,https://createmy-qr.com/fi/terms,"Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | Palveluehdot
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
77
30",3,true
20,https://createmy-qr.com/fi/whatsapp-qr-koodi-asiakastukea-varten,"WhatsApp QR-koodi asiakastuelle | CreateMy-QR
WhatsApp QR-koodi asiakastuelle | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"45
45",2,true
20,https://createmy-qr.com/da/youtube-qr-kode-til-produktmanualer,"YouTube Video QR-kode til produktmanualer | CreateMy-QR
YouTube Video QR-kode til produktmanualer | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
55",2,true
20,https://createmy-qr.com/it/codice-qr-di-youtube-per-i-manuali-dei-prodotti,"Codice QR video YouTube per manuali di prodotto | CreateMy-QR
Codice QR video YouTube per manuali di prodotto | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
61",2,true
20,https://createmy-qr.com/it/codice-qr-vcard-per-agenti-immobiliari,"Codice QR vCard per agenti immobiliari | CreateMy-QR
Codice QR vCard per agenti immobiliari | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"52
52",2,true
20,https://createmy-qr.com/th/app-store-qr-code-for-game-downloads,"รหัส QR ของ App Store สำหรับการดาวน์โหลดเกมบนมือถือ | CreateMy-QR
รหัส QR ของ App Store สำหรับการดาวน์โหลดเกมบนมือถือ | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
65",2,true
20,https://createmy-qr.com/th/about,"เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | เกี่ยวกับเรา
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
76
17",3,true
20,https://createmy-qr.com/id/barcode-generator,"Generator Barcode Online Gratis - Membuat Barcode 1D
Generator QR Code Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"52
71
22",3,true
20,https://createmy-qr.com/pt/codigo-qr-do-paypal-para-doacoes,"Código QR do PayPal para organizações sem fins lucrativos e doações | CreateMy-QR
Código QR do PayPal para organizações sem fins lucrativos e doações | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"81
81",2,true
20,https://createmy-qr.com/ar/youtube-qr-code-for-product-manuals,"رمز الاستجابة السريعة لفيديو YouTube لأدلة المنتجات | CreateMy-QR
رمز الاستجابة السريعة لفيديو YouTube لأدلة المنتجات | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
65",2,true
20,https://createmy-qr.com/tl/tl-pdf-qr-code-for-restaurant-menu,"[TL] PDF QR Code for Restaurant Menus | CreateMy-QR
[TL] PDF QR Code for Restaurant Menus | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"51
51",2,true
20,https://createmy-qr.com/pt/codigo-qr-pdf-para-menu-do-restaurante,"Código QR PDF para cardápios de restaurantes | CreateMy-QR
Código QR PDF para cardápios de restaurantes | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
58",2,true
20,https://createmy-qr.com/th/email-qr-code-for-newsletter-signup,"ส่งอีเมลรหัส QR สำหรับการสมัครรับจดหมายข่าว | CreateMy-QR
ส่งอีเมลรหัส QR สำหรับการสมัครรับจดหมายข่าว | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"57
57",2,true
20,https://createmy-qr.com/fi/barcode-generator,"Ilmainen viivakoodigeneraattori verkossa - Luo 1D-viivakoodeja
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"62
77
22",3,true
20,https://createmy-qr.com/uk/about,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Про нас
Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
78
17",3,true
20,https://createmy-qr.com/bn/youtube-qr-code-for-product-manuals,"পণ্য ম্যানুয়াল জন্য YouTube ভিডিও QR কোড | CreateMy-QR
পণ্য ম্যানুয়াল জন্য YouTube ভিডিও QR কোড | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
55",2,true
20,https://createmy-qr.com/de/barcode-generator,"Kostenloser Online-Barcode-Generator – Erstellen Sie 1D-Barcodes
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"64
76
22",3,true
20,https://createmy-qr.com/ru/vcard-qr-code-for-real-estate-agents,"QR-код vCard для агентов по недвижимости | CreateMy-QR
QR-код vCard для агентов по недвижимости | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"54
54",2,true
20,https://createmy-qr.com/fr/privacy,"Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | Politique de confidentialité
Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"95
78
28",3,true
20,https://createmy-qr.com/hu/vcard-qr-kod-ingatlanugynokok-szamara,"vCard QR-kód ingatlanügynökök számára | CreateMy-QR
vCard QR-kód ingatlanügynökök számára | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"51
51",2,true
20,https://createmy-qr.com/ja/email-qr-code-for-newsletter-signup,"ニュースレター登録用の電子メール QR コード | CreateMy-QR
ニュースレター登録用の電子メール QR コード | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"37
37",2,true
20,https://createmy-qr.com/id/scan-qr,"Pemindai Kode QR Online Gratis - Pindai QR Seketika
Generator QR Code Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"51
71
19",3,true
20,https://createmy-qr.com/ms/terms,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Syarat Perkhidmatan
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"83
75
30",3,true
20,https://createmy-qr.com/no/whatsapp-qr-kode-for-kundesttte,"WhatsApp QR-kode for kundestøtte | CreateMy-QR
WhatsApp QR-kode for kundestøtte | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"46
46",2,true
20,https://createmy-qr.com/nl/about,"Gratis QR Code Generator Online - CreateMy-QR (No Signup) | Over ons
Gratis QR Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
71
17",3,true
20,https://createmy-qr.com/ms/kod-qr-vcard-untuk-ejen-hartanah,"Kod QR vCard untuk Ejen Hartanah | CreateMy-QR
Kod QR vCard untuk Ejen Hartanah | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"46
46",2,true
20,https://createmy-qr.com/es/terms,"Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | Términos de servicio
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
77
30",3,true
20,https://createmy-qr.com/uk/privacy,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Політика конфіденційності
Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"92
78
28",3,true
20,https://createmy-qr.com/fi/compare,"Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | Vertaa työkaluja
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
77
27",3,true
20,https://createmy-qr.com/fi/wifi-qr-koodi-kahvilahotellille,"WiFi QR-koodi kahviloita ja hotelleja varten | CreateMy-QR
WiFi QR-koodi kahviloita ja hotelleja varten | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
58",2,true
20,https://createmy-qr.com/nl/wifi-qr-code-voor-cafehotel,"WiFi QR-code voor cafés en hotels | CreateMy-QR
WiFi QR-code voor cafés en hotels | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"47
47",2,true
20,https://createmy-qr.com/hi/whatsapp-qr-code-for-customer-support,"ग्राहक सहायता के लिए व्हाट्सएप क्यूआर कोड | CreateMy-QR
ग्राहक सहायता के लिए व्हाट्सएप क्यूआर कोड | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
55",2,true
20,https://createmy-qr.com/tr/scan-qr,"Ücretsiz Çevrimiçi QR Kod Tarayıcı - QR'yi Anında Tarayın
Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"57
76
19",3,true
20,https://createmy-qr.com/pt/codigo-qr-url-para-registro-de-ingressos-para-eventos,"URL QR Code para ingressos e registro de eventos | CreateMy-QR
URL QR Code para ingressos e registro de eventos | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"62
62",2,true
20,https://createmy-qr.com/zh/vcard-qr-code-for-real-estate-agents,"房地产经纪人 vCard 二维码 | CreateMy-QR
房地产经纪人 vCard 二维码 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"30
30",2,true
20,https://createmy-qr.com/da/e-mail-qr-kode-for-tilmelding-til-nyhedsbrev,"Email QR-kode til nyhedsbrevstilmeldinger | CreateMy-QR
Email QR-kode til nyhedsbrevstilmeldinger | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
55",2,true
20,https://createmy-qr.com/it/scan-barcode,"Scanner di codici a barre online gratuito: scansiona UPC e EAN
Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"62
77
19",3,true
20,https://createmy-qr.com/el/about,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Σχετικά με εμάς
Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
72
17",3,true
20,https://createmy-qr.com/el/google-review-qr-code-for-local-business,"Αναθεώρηση Google QR Code για τοπικές επιχειρήσεις | CreateMy-QR
Αναθεώρηση Google QR Code για τοπικές επιχειρήσεις | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"64
64",2,true
20,https://createmy-qr.com/pl/kod-qr-w-formacie-pdf-do-menu-restauracji,"Kod QR w formacie PDF dla menu restauracji | CreateMy-QR
Kod QR w formacie PDF dla menu restauracji | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
56",2,true
20,https://createmy-qr.com/uk/url-qr-code-for-event-tickets-registration,"URL QR-код для квитків на події та реєстрації | CreateMy-QR
URL QR-код для квитків на події та реєстрації | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
59",2,true
20,https://createmy-qr.com/th/scan-qr,"เครื่องสแกนรหัส QR ออนไลน์ฟรี - สแกน QR ทันที
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"45
76
19",3,true
